,Geography,Date Interval,Date,Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas,Other fuel types,Total,Plug-in,Zero emission
19903,Wales,Monthly,May 2014,Percentage of total,Total,48.381,50.721,0.579,0.024,0.095,0.0,0.177,0.024,0.0,0.0,0.0,100.0,0.295,0.177
19904,Wales,Monthly,June 2014,Percentage of total,Total,49.639,49.361,0.577,0.031,0.237,0.01,0.124,0.021,0.0,0.0,0.0,100.0,0.392,0.124
19905,Wales,Monthly,July 2014,Percentage of total,Total,50.791,48.097,0.562,0.0,0.144,0.0,0.353,0.052,0.0,0.0,0.0,100.0,0.549,0.353
19906,Wales,Monthly,August 2014,Percentage of total,Total,52.426,46.867,0.276,0.0,0.184,0.0,0.184,0.0,0.0,0.0,0.061,100.0,0.369,0.184
19907,Wales,Monthly,September 2014,Percentage of total,Total,50.924,47.92,0.672,0.025,0.229,0.01,0.209,0.01,0.0,0.0,0.0,100.0,0.458,0.209
19908,Wales,Monthly,October 2014,Percentage of total,Total,46.091,52.756,0.661,0.012,0.252,0.0,0.204,0.024,0.0,0.0,0.0,100.0,0.48,0.204
19909,Wales,Monthly,November 2014,Percentage of total,Total,47.988,50.793,0.61,0.0,0.203,0.027,0.352,0.027,0.0,0.0,0.0,100.0,0.61,0.352
19910,Wales,Monthly,December 2014,Percentage of total,Total,45.879,52.831,0.43,0.074,0.193,0.0,0.578,0.015,0.0,0.0,0.0,100.0,0.786,0.578
19911,Wales,Monthly,January 2015,Percentage of total,Total,49.774,48.828,0.699,0.015,0.349,0.0,0.262,0.058,0.0,0.0,0.015,100.0,0.669,0.262
19912,Wales,Monthly,February 2015,Percentage of total,Total,53.606,44.538,1.12,0.105,0.28,0.0,0.315,0.035,0.0,0.0,0.0,100.0,0.63,0.315
19913,Wales,Monthly,March 2015,Percentage of total,Total,52.154,46.487,0.747,0.039,0.28,0.0,0.275,0.017,0.0,0.0,0.0,100.0,0.572,0.275
19914,Wales,Monthly,April 2015,Percentage of total,Total,51.812,47.009,0.717,0.049,0.255,0.0,0.146,0.012,0.0,0.0,0.0,100.0,0.413,0.146
19915,Wales,Monthly,May 2015,Percentage of total,Total,51.97,46.635,0.57,0.061,0.461,0.0,0.291,0.012,0.0,0.0,0.0,100.0,0.764,0.291
19916,Wales,Monthly,June 2015,Percentage of total,Total,52.297,46.02,0.889,0.085,0.35,0.0,0.312,0.038,0.0,0.009,0.0,100.0,0.7,0.312
19917,Wales,Monthly,July 2015,Percentage of total,Total,52.573,46.25,0.688,0.053,0.278,0.0,0.159,0.0,0.0,0.0,0.0,100.0,0.437,0.159
19918,Wales,Monthly,August 2015,Percentage of total,Total,53.035,46.04,0.462,0.058,0.173,0.0,0.202,0.0,0.0,0.029,0.0,100.0,0.376,0.202
19919,Wales,Monthly,September 2015,Percentage of total,Total,53.223,45.377,0.907,0.03,0.192,0.015,0.251,0.005,0.0,0.0,0.0,100.0,0.463,0.251
19920,Wales,Monthly,October 2015,Percentage of total,Total,49.994,48.787,0.825,0.012,0.148,0.012,0.209,0.012,0.0,0.0,0.0,100.0,0.382,0.209
19921,Wales,Monthly,November 2015,Percentage of total,Total,48.191,50.429,0.777,0.04,0.228,0.0,0.335,0.0,0.0,0.0,0.0,100.0,0.563,0.335
19922,Wales,Monthly,December 2015,Percentage of total,Total,45.183,53.185,0.809,0.0,0.226,0.0,0.544,0.053,0.0,0.0,0.0,100.0,0.823,0.544
19923,Wales,Monthly,January 2016,Percentage of total,Total,50.015,48.321,1.119,0.044,0.265,0.029,0.191,0.015,0.0,0.0,0.0,100.0,0.501,0.191
19924,Wales,Monthly,February 2016,Percentage of total,Total,51.75,47.219,0.656,0.0,0.219,0.0,0.156,0.0,0.0,0.0,0.0,100.0,0.375,0.156
19925,Wales,Monthly,March 2016,Percentage of total,Total,50.163,48.366,0.804,0.016,0.284,0.0,0.35,0.016,0.0,0.0,0.0,100.0,0.651,0.35
19926,Wales,Monthly,April 2016,Percentage of total,Total,49.893,48.798,0.869,0.0,0.143,0.0,0.297,0.0,0.0,0.0,0.0,100.0,0.44,0.297
19927,Wales,Monthly,May 2016,Percentage of total,Total,50.704,48.05,0.826,0.0,0.233,0.0,0.175,0.012,0.0,0.0,0.0,100.0,0.419,0.175
19928,Wales,Monthly,June 2016,Percentage of total,Total,51.574,46.722,1.308,0.01,0.097,0.01,0.281,0.0,0.0,0.0,0.0,100.0,0.387,0.281
19929,Wales,Monthly,July 2016,Percentage of total,Total,51.302,47.448,0.824,0.0,0.173,0.0,0.253,0.0,0.0,0.0,0.0,100.0,0.425,0.253
19930,Wales,Monthly,August 2016,Percentage of total,Total,53.415,45.788,0.626,0.0,0.028,0.0,0.142,0.0,0.0,0.0,0.0,100.0,0.171,0.142
19931,Wales,Monthly,September 2016,Percentage of total,Total,51.462,46.686,1.159,0.0,0.267,0.005,0.402,0.019,0.0,0.0,0.0,100.0,0.693,0.402
19932,Wales,Monthly,October 2016,Percentage of total,Total,46.98,51.265,1.226,0.026,0.297,0.0,0.194,0.013,0.0,0.0,0.0,100.0,0.503,0.194
19933,Wales,Monthly,November 2016,Percentage of total,Total,47.527,51.17,0.946,0.0,0.23,0.0,0.128,0.0,0.0,0.0,0.0,100.0,0.358,0.128
19934,Wales,Monthly,December 2016,Percentage of total,Total,50.87,46.934,1.286,0.0,0.423,0.0,0.455,0.031,0.0,0.0,0.0,100.0,0.91,0.455
19935,Wales,Monthly,January 2017,Percentage of total,Total,51.153,46.103,1.839,0.0,0.365,0.0,0.511,0.0,0.029,0.0,0.0,100.0,0.876,0.54
19936,Wales,Monthly,February 2017,Percentage of total,Total,55.564,42.49,1.322,0.037,0.184,0.0,0.404,0.0,0.0,0.0,0.0,100.0,0.588,0.404
19937,Wales,Monthly,March 2017,Percentage of total,Total,53.737,43.506,1.803,0.013,0.397,0.008,0.511,0.021,0.0,0.0,0.004,100.0,0.937,0.511
19938,Wales,Monthly,April 2017,Percentage of total,Total,52.972,45.583,1.063,0.033,0.133,0.0,0.183,0.033,0.0,0.0,0.0,100.0,0.349,0.183
19939,Wales,Monthly,May 2017,Percentage of total,Total,54.399,43.217,1.554,0.054,0.308,0.0,0.429,0.04,0.0,0.0,0.0,100.0,0.777,0.429
19940,Wales,Monthly,June 2017,Percentage of total,Total,53.156,44.105,1.895,0.0,0.379,0.011,0.433,0.022,0.0,0.0,0.0,100.0,0.844,0.433
19941,Wales,Monthly,July 2017,Percentage of total,Total,55.281,42.171,1.699,0.0,0.417,0.0,0.386,0.031,0.0,0.015,0.0,100.0,0.834,0.386
19942,Wales,Monthly,August 2017,Percentage of total,Total,58.882,38.837,1.831,0.0,0.225,0.0,0.225,0.0,0.0,0.0,0.0,100.0,0.45,0.225
19943,Wales,Monthly,September 2017,Percentage of total,Total,55.085,41.258,2.787,0.023,0.401,0.011,0.355,0.08,0.0,0.0,0.0,100.0,0.847,0.355
19944,Wales,Monthly,October 2017,Percentage of total,Total,57.858,39.95,1.501,0.015,0.412,0.015,0.206,0.044,0.0,0.0,0.0,100.0,0.677,0.206
19945,Wales,Monthly,November 2017,Percentage of total,Total,58.526,38.656,1.936,0.058,0.448,0.029,0.275,0.072,0.0,0.0,0.0,100.0,0.824,0.275
19946,Wales,Monthly,December 2017,Percentage of total,Total,54.922,41.808,2.281,0.034,0.62,0.017,0.218,0.084,0.0,0.017,0.0,100.0,0.939,0.218
19947,Wales,Monthly,January 2018,Percentage of total,Total,60.136,36.684,2.392,0.03,0.484,0.0,0.273,0.0,0.0,0.0,0.0,100.0,0.757,0.273
19948,Wales,Monthly,February 2018,Percentage of total,Total,61.269,35.893,1.703,0.0,0.134,0.0,1.002,0.0,0.0,0.0,0.0,100.0,1.135,1.002
19949,Wales,Monthly,March 2018,Percentage of total,Total,59.553,37.28,2.185,0.0,0.416,0.0,0.536,0.01,0.0,0.02,0.0,100.0,0.962,0.536
19950,Wales,Monthly,April 2018,Percentage of total,Total,63.636,34.167,1.337,0.0,0.476,0.0,0.371,0.0,0.0,0.013,0.0,100.0,0.847,0.371
19951,Wales,Monthly,May 2018,Percentage of total,Total,61.435,35.56,2.036,0.0,0.584,0.0,0.348,0.025,0.0,0.012,0.0,100.0,0.956,0.348
19952,Wales,Monthly,June 2018,Percentage of total,Total,59.617,36.777,2.502,0.011,0.673,0.021,0.389,0.011,0.0,0.0,0.0,100.0,1.093,0.389
19953,Wales,Monthly,July 2018,Percentage of total,Total,63.242,33.292,2.413,0.0,0.804,0.014,0.194,0.028,0.0,0.014,0.0,100.0,1.04,0.194
19954,Wales,Monthly,August 2018,Percentage of total,Total,66.043,30.214,2.52,0.0,0.936,0.0,0.264,0.0,0.0,0.024,0.0,100.0,1.2,0.264
19955,Wales,Monthly,September 2018,Percentage of total,Total,59.719,36.074,3.547,0.0,0.36,0.0,0.28,0.02,0.0,0.0,0.0,100.0,0.66,0.28
19956,Wales,Monthly,October 2018,Percentage of total,Total,57.627,38.491,2.684,0.0,0.496,0.0,0.468,0.234,0.0,0.0,0.0,100.0,1.198,0.468
19957,Wales,Monthly,November 2018,Percentage of total,Total,57.973,38.986,2.247,0.0,0.411,0.0,0.342,0.041,0.0,0.0,0.0,100.0,0.795,0.342
19958,Wales,Monthly,December 2018,Percentage of total,Total,61.633,35.354,1.969,0.0,0.445,0.0,0.531,0.068,0.0,0.0,0.0,100.0,1.044,0.531
19959,Wales,Monthly,January 2019,Percentage of total,Total,62.025,34.188,2.653,0.0,0.516,0.0,0.575,0.044,0.0,0.0,0.0,100.0,1.135,0.575
19960,Wales,Monthly,February 2019,Percentage of total,Total,63.939,32.11,3.08,0.0,0.311,0.0,0.56,0.0,0.0,0.0,0.0,100.0,0.871,0.56
19961,Wales,Monthly,March 2019,Percentage of total,Total,63.404,33.182,2.783,0.0,0.283,0.0,0.348,0.0,0.0,0.0,0.0,100.0,0.631,0.348
19962,Wales,Monthly,April 2019,Percentage of total,Total,61.378,35.424,2.385,0.0,0.224,0.014,0.561,0.0,0.0,0.014,0.0,100.0,0.8,0.561
19963,Wales,Monthly,May 2019,Percentage of total,Total,63.247,32.77,2.773,0.0,0.34,0.013,0.832,0.0,0.025,0.0,0.0,100.0,1.185,0.857
19964,Wales,Monthly,June 2019,Percentage of total,Total,64.077,31.943,2.998,0.0,0.331,0.0,0.652,0.0,0.0,0.0,0.0,100.0,0.983,0.652
19965,Wales,Monthly,July 2019,Percentage of total,Total,63.915,32.421,2.643,0.0,0.272,0.014,0.736,0.0,0.0,0.0,0.0,100.0,1.022,0.736
19966,Wales,Monthly,August 2019,Percentage of total,Total,63.946,32.075,2.228,0.0,0.182,0.0,1.569,0.0,0.0,0.0,0.0,100.0,1.75,1.569
19967,Wales,Monthly,September 2019,Percentage of total,Total,62.533,31.415,4.217,0.068,0.284,0.014,1.469,0.0,0.0,0.0,0.0,100.0,1.767,1.469
19968,Wales,Monthly,October 2019,Percentage of total,Total,62.524,32.451,3.371,0.158,0.536,0.032,0.929,0.0,0.0,0.0,0.0,100.0,1.497,0.929
19969,Wales,Monthly,November 2019,Percentage of total,Total,58.706,36.542,2.985,0.05,0.361,0.025,1.331,0.0,0.0,0.0,0.0,100.0,1.716,1.331
19970,Wales,Monthly,December 2019,Percentage of total,Total,65.454,29.39,2.758,0.261,0.702,0.0,1.436,0.0,0.0,0.0,0.0,100.0,2.138,1.436
19971,Wales,Monthly,January 2020,Percentage of total,Total,61.789,28.245,4.712,0.151,3.598,0.03,1.475,0.0,0.0,0.0,0.0,100.0,5.104,1.475
19972,Wales,Monthly,February 2020,Percentage of total,Total,66.657,23.842,4.089,0.271,0.331,0.03,4.781,0.0,0.0,0.0,0.0,100.0,5.141,4.781
19973,Wales,Monthly,March 2020,Percentage of total,Total,63.969,26.446,5.531,0.291,0.75,0.015,2.976,0.0,0.0,0.023,0.0,100.0,3.741,2.976
19974,Wales,Monthly,April 2020,Percentage of total,Total,42.593,53.439,0.265,0.0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,100.0,3.704,3.704
19975,Wales,Monthly,May 2020,Percentage of total,Total,65.921,27.194,2.754,0.516,0.43,0.0,3.184,0.0,0.0,0.0,0.0,100.0,3.614,3.184
19976,Wales,Monthly,June 2020,Percentage of total,Total,54.159,34.235,5.163,0.16,1.091,0.044,5.032,0.0,0.0,0.116,0.0,100.0,6.166,5.032
19977,Wales,Monthly,July 2020,Percentage of total,Total,64.152,25.49,5.955,0.418,1.382,0.0,2.555,0.01,0.0,0.04,0.0,100.0,3.947,2.555
19978,Wales,Monthly,August 2020,Percentage of total,Total,62.658,27.686,6.22,0.391,0.739,0.0,2.153,0.0,0.0,0.152,0.0,100.0,2.893,2.153
19979,Wales,Monthly,September 2020,Percentage of total,Total,56.255,29.887,8.588,0.721,1.136,0.025,3.162,0.013,0.0,0.213,0.0,100.0,4.335,3.162
19980,Wales,Monthly,October 2020,Percentage of total,Total,53.126,33.543,8.821,0.665,1.473,0.054,2.282,0.0,0.0,0.036,0.0,100.0,3.809,2.282
19981,Wales,Monthly,November 2020,Percentage of total,Total,52.612,33.842,8.036,0.828,1.699,0.043,2.869,0.0,0.0,0.071,0.0,100.0,4.61,2.869
19982,Wales,Monthly,December 2020,Percentage of total,Total,52.582,31.405,7.876,0.915,1.814,0.049,5.327,0.0,0.0,0.033,0.0,100.0,7.19,5.327
19983,Wales,Monthly,January 2021,Percentage of total,Total,50.363,34.37,8.122,0.852,2.056,0.125,3.886,0.0,0.0,0.226,0.0,100.0,6.067,3.886
19984,Wales,Monthly,February 2021,Percentage of total,Total,57.928,30.736,6.545,0.584,1.636,0.039,2.298,0.0,0.0,0.234,0.0,100.0,3.974,2.298
19985,Wales,Monthly,March 2021,Percentage of total,Total,49.705,34.124,9.143,1.166,1.818,0.091,3.78,0.023,0.0,0.151,0.0,100.0,5.711,3.78
19986,Wales,Monthly,April 2021,Percentage of total,Total,52.8,33.48,7.747,0.688,2.023,0.083,2.752,0.0,0.0,0.427,0.0,100.0,4.858,2.752
19987,Wales,Monthly,May 2021,Percentage of total,Total,53.585,29.765,10.352,0.73,1.904,0.026,3.39,0.0,0.0,0.248,0.0,100.0,5.319,3.39
19988,Wales,Monthly,June 2021,Percentage of total,Total,53.038,28.033,10.492,1.231,2.101,0.045,4.619,0.282,0.0,0.158,0.0,100.0,7.048,4.619
19989,Wales,Monthly,July 2021,Percentage of total,Total,54.344,24.791,12.938,0.667,2.187,0.078,4.421,0.047,0.0,0.527,0.0,100.0,6.733,4.421
19990,Wales,Monthly,August 2021,Percentage of total,Total,54.028,28.051,10.503,0.771,1.542,0.08,4.653,0.053,0.0,0.319,0.0,100.0,6.328,4.653
19991,Wales,Monthly,September 2021,Percentage of total,Total,54.145,21.216,13.354,1.025,2.977,0.045,6.588,0.036,0.0,0.615,0.0,100.0,9.645,6.588
19992,Wales,Monthly,October 2021,Percentage of total,Total,49.05,30.92,8.565,1.179,2.637,0.147,7.124,0.033,0.0,0.328,0.016,100.0,9.941,7.124
19993,Wales,Monthly,November 2021,Percentage of total,Total,47.757,32.693,9.015,0.82,2.399,0.089,6.959,0.03,0.0,0.238,0.0,100.0,9.477,6.959
19994,Wales,Monthly,December 2021,Percentage of total,Total,47.443,30.351,8.834,0.818,2.288,0.112,9.689,0.037,0.0,0.428,0.0,100.0,12.126,9.689
19995,Wales,Monthly,January 2022,Percentage of total,Total,52.217,23.015,13.394,0.68,2.861,0.304,6.706,0.0,0.0,0.823,0.0,100.0,9.871,6.706
19996,Wales,Monthly,February 2022,Percentage of total,Total,46.484,34.335,10.466,0.495,1.816,0.132,5.943,0.033,0.0,0.297,0.0,100.0,7.923,5.943
19997,Wales,Monthly,March 2022,Percentage of total,Total,48.178,27.285,12.235,1.022,2.948,0.126,7.688,0.015,0.0,0.504,0.0,100.0,10.776,7.688
19998,Wales,Monthly,April 2022,Percentage of total,Total,47.332,32.49,12.297,0.782,1.947,0.015,4.707,0.0,0.0,0.429,0.0,100.0,6.67,4.707
19999,Wales,Monthly,May 2022,Percentage of total,Total,51.954,25.213,12.981,0.883,1.976,0.075,5.779,0.0,0.0,1.138,0.0,100.0,7.831,5.779
20000,Wales,Monthly,June 2022,Percentage of total,Total,47.659,28.498,12.933,1.14,2.266,0.095,6.568,0.0,0.0,0.841,0.0,100.0,8.929,6.568
20001,Wales,Monthly,July 2022,Percentage of total,Total,50.474,29.49,11.364,1.296,1.977,0.066,4.835,0.033,0.0,0.465,0.0,100.0,6.911,4.835
20002,Wales,Monthly,August 2022,Percentage of total,Total,55.584,24.755,10.996,0.806,2.044,0.086,5.44,0.0,0.0,0.288,0.0,100.0,7.571,5.44
20003,Wales,Monthly,September 2022,Percentage of total,Total,47.726,23.499,15.906,1.401,2.692,0.0,8.367,0.0,0.0,0.409,0.0,100.0,11.059,8.367
20004,Great Britain,Annual,2001,Percentage of total,Buses and coaches,2.331,97.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,100.0,0.0,0.0
20005,Great Britain,Annual,2002,Percentage of total,Buses and coaches,1.431,98.325,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.203,0.016,100.0,0.024,0.024
20006,Great Britain,Annual,2003,Percentage of total,Buses and coaches,1.06,98.604,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.3,0.015,100.0,0.022,0.022
20007,Great Britain,Annual,2004,Percentage of total,Buses and coaches,2.101,97.756,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.121,0.008,100.0,0.015,0.015
20008,Great Britain,Annual,2005,Percentage of total,Buses and coaches,0.845,99.064,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.038,0.008,100.0,0.046,0.046
20009,Great Britain,Annual,2006,Percentage of total,Buses and coaches,1.255,98.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,100.0,0.0,0.0
20010,Great Britain,Annual,2007,Percentage of total,Buses and coaches,1.247,98.687,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.033,0.0,100.0,0.033,0.033
20011,Great Britain,Annual,2008,Percentage of total,Buses and coaches,0.865,99.126,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,100.0,0.009,0.009
20012,Great Britain,Annual,2009,Percentage of total,Buses and coaches,0.576,99.403,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,100.0,0.021,0.021
20013,Great Britain,Annual,2010,Percentage of total,Buses and coaches,0.471,99.383,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.067,0.011,100.0,0.067,0.067
20014,Great Britain,Annual,2011,Percentage of total,Buses and coaches,0.539,99.285,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.023,0.012,100.0,0.141,0.141
20015,Great Britain,Annual,2012,Percentage of total,Buses and coaches,0.316,99.511,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,100.0,0.173,0.173
20016,Great Britain,Annual,2013,Percentage of total,Buses and coaches,0.53,98.686,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.53,0.0,100.0,0.254,0.254
20017,Great Britain,Annual,2014,Percentage of total,Buses and coaches,0.492,98.103,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.84,0.0,100.0,0.564,0.564
20018,Great Britain,Annual,2015,Percentage of total,Buses and coaches,0.93,98.798,0.01,0.0,0.0,0.0,0.261,0.0,0.0,0.0,0.0,100.0,0.261,0.261
20019,Great Britain,Annual,2016,Percentage of total,Buses and coaches,0.936,98.426,0.02,0.0,0.0,0.0,0.588,0.0,0.0,0.03,0.0,100.0,0.588,0.588
20020,Great Britain,Annual,2017,Percentage of total,Buses and coaches,0.801,98.146,0.023,0.0,0.0,0.0,0.515,0.0,0.0,0.515,0.0,100.0,0.515,0.515
20021,Great Britain,Annual,2018,Percentage of total,Buses and coaches,0.728,97.402,0.0,0.0,0.0,0.0,1.142,0.0,0.0,0.715,0.013,100.0,1.142,1.142
20022,Great Britain,Annual,2019,Percentage of total,Buses and coaches,0.935,95.82,0.0,0.397,0.0,0.0,1.729,0.0,0.014,1.091,0.014,100.0,1.729,1.743
20023,Great Britain,Annual,2020,Percentage of total,Buses and coaches,1.056,91.316,0.02,0.0,0.0,0.0,6.174,0.0,0.1,1.334,0.0,100.0,6.174,6.274
20024,Great Britain,Annual,2021,Percentage of total,Buses and coaches,1.389,85.533,0.0,0.0,0.0,0.0,12.407,0.0,0.431,0.24,0.0,100.0,12.407,12.838
20025,Great Britain,Quarterly,2001 Q1 (January to March),Percentage of total,Buses and coaches,3.251,96.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.0,100.0,0.0,0.0
20026,Great Britain,Quarterly,2001 Q2 (April to June),Percentage of total,Buses and coaches,1.657,98.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,100.0,0.0,0.0
20027,Great Britain,Quarterly,2001 Q3 (July to September),Percentage of total,Buses and coaches,2.101,97.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,100.0,0.0,0.0
20028,Great Britain,Quarterly,2001 Q4 (October to December),Percentage of total,Buses and coaches,2.406,97.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,100.0,0.0,0.0
20029,Great Britain,Quarterly,2002 Q1 (January to March),Percentage of total,Buses and coaches,1.612,98.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,100.0,0.0,0.0
20030,Great Britain,Quarterly,2002 Q2 (April to June),Percentage of total,Buses and coaches,1.14,98.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,100.0,0.0,0.0
20031,Great Britain,Quarterly,2002 Q3 (July to September),Percentage of total,Buses and coaches,1.785,97.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.067,100.0,0.0,0.0
20032,Great Britain,Quarterly,2002 Q4 (October to December),Percentage of total,Buses and coaches,1.248,98.381,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.27,0.0,100.0,0.101,0.101
20033,Great Britain,Quarterly,2003 Q1 (January to March),Percentage of total,Buses and coaches,0.974,98.524,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.443,0.03,100.0,0.03,0.03
20034,Great Britain,Quarterly,2003 Q2 (April to June),Percentage of total,Buses and coaches,0.682,99.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,100.0,0.0,0.0
20035,Great Britain,Quarterly,2003 Q3 (July to September),Percentage of total,Buses and coaches,1.297,98.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,100.0,0.0,0.0
20036,Great Britain,Quarterly,2003 Q4 (October to December),Percentage of total,Buses and coaches,1.362,98.173,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.365,0.033,100.0,0.066,0.066
20037,Great Britain,Quarterly,2004 Q1 (January to March),Percentage of total,Buses and coaches,1.069,98.68,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.22,0.0,100.0,0.031,0.031
20038,Great Britain,Quarterly,2004 Q2 (April to June),Percentage of total,Buses and coaches,1.681,98.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,100.0,0.0,0.0
20039,Great Britain,Quarterly,2004 Q3 (July to September),Percentage of total,Buses and coaches,3.142,96.737,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.03,100.0,0.03,0.03
20040,Great Britain,Quarterly,2004 Q4 (October to December),Percentage of total,Buses and coaches,2.538,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,100.0,0.0,0.0
20041,Great Britain,Quarterly,2005 Q1 (January to March),Percentage of total,Buses and coaches,0.761,99.048,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.063,0.0,100.0,0.127,0.127
20042,Great Britain,Quarterly,2005 Q2 (April to June),Percentage of total,Buses and coaches,0.821,99.127,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,100.0,0.053,0.053
20043,Great Britain,Quarterly,2005 Q3 (July to September),Percentage of total,Buses and coaches,1.081,98.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.031,100.0,0.0,0.0
20044,Great Britain,Quarterly,2005 Q4 (October to December),Percentage of total,Buses and coaches,0.708,99.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,100.0,0.0,0.0
20045,Great Britain,Quarterly,2006 Q1 (January to March),Percentage of total,Buses and coaches,0.746,99.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,100.0,0.0,0.0
20046,Great Britain,Quarterly,2006 Q2 (April to June),Percentage of total,Buses and coaches,1.003,98.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20047,Great Britain,Quarterly,2006 Q3 (July to September),Percentage of total,Buses and coaches,1.579,98.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,100.0,0.0,0.0
20048,Great Britain,Quarterly,2006 Q4 (October to December),Percentage of total,Buses and coaches,2.068,97.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20049,Great Britain,Quarterly,2007 Q1 (January to March),Percentage of total,Buses and coaches,1.308,98.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,100.0,0.0,0.0
20050,Great Britain,Quarterly,2007 Q2 (April to June),Percentage of total,Buses and coaches,1.18,98.683,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.055,0.0,100.0,0.082,0.082
20051,Great Britain,Quarterly,2007 Q3 (July to September),Percentage of total,Buses and coaches,1.091,98.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20052,Great Britain,Quarterly,2007 Q4 (October to December),Percentage of total,Buses and coaches,1.47,98.491,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,100.0,0.039,0.039
20053,Great Britain,Quarterly,2008 Q1 (January to March),Percentage of total,Buses and coaches,1.168,98.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20054,Great Britain,Quarterly,2008 Q2 (April to June),Percentage of total,Buses and coaches,1.15,98.819,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,100.0,0.031,0.031
20055,Great Britain,Quarterly,2008 Q3 (July to September),Percentage of total,Buses and coaches,0.443,99.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20056,Great Britain,Quarterly,2008 Q4 (October to December),Percentage of total,Buses and coaches,0.652,99.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20057,Great Britain,Quarterly,2009 Q1 (January to March),Percentage of total,Buses and coaches,0.58,99.382,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,100.0,0.039,0.039
20058,Great Britain,Quarterly,2009 Q2 (April to June),Percentage of total,Buses and coaches,0.544,99.417,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,100.0,0.039,0.039
20059,Great Britain,Quarterly,2009 Q3 (July to September),Percentage of total,Buses and coaches,0.619,99.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20060,Great Britain,Quarterly,2009 Q4 (October to December),Percentage of total,Buses and coaches,0.562,99.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20061,Great Britain,Quarterly,2010 Q1 (January to March),Percentage of total,Buses and coaches,0.159,99.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,0.0,0.0
